campaign_id,source_file,source_sha256,source_ordinal,line_number,schema,concurrency,round,slot,identity,request_id,submitted_us,started_us,completed_us,received_us,wait_us,service_us,turnaround_us,correct,contamination,fallback,isolation_ok,result_fingerprint,status
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,564,2,4,2,3,D,cbc9ca47fbde7c89,11059318,11059436,11059534,11060462,118,98,216,1,0,0,1,1ea3018e3d7d73cf,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,565,2,4,3,0,A,bdd78af4ee25b667,11060489,11061849,11061942,11062041,1360,93,1453,1,0,0,1,fd0594260fb187a1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,566,2,4,3,1,B,a2f1a7c7b77943c2,11060554,11061017,11061165,11062090,463,148,611,1,0,0,1,d115f47fd5a6b2b1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,567,2,4,3,2,C,f7b8352b2fc1732d,11060612,11061340,11061449,11062138,728,109,837,1,0,0,1,9783d046522972c3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,568,2,4,3,3,D,dcd251fdf9150088,11060668,11060775,11060890,11062200,107,115,222,1,0,0,1,2176c55ae6cf4a17,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,569,2,4,4,0,A,94e4f27c68920ca0,11062223,11063097,11063183,11063273,874,86,960,1,0,0,1,573b905b2199ac03,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,570,2,4,4,1,B,afcad5a99f3e7f45,11062279,11062733,11062823,11063321,454,90,544,1,0,0,1,6226650a0fb95885,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,571,2,4,4,2,C,cab0b8d6d5eaf1ea,11062332,11062918,11063005,11063368,586,87,673,1,0,0,1,6d4be7859c17edd8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,572,2,4,4,3,D,e5969c040c97648f,11062384,11062485,11062613,11063415,101,128,229,1,0,0,1,3feedbe888cd12ee,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,573,2,4,5,0,A,e3e308447ba724e1,11063437,11064702,11064795,11064898,1265,93,1358,1,0,0,1,7722403798a0e8d6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,574,2,4,5,1,B,c0d35d5f9c750344,11063490,11063868,11063952,11064945,378,84,462,1,0,0,1,a402273d6fdc7908,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,575,2,4,5,2,C,99aece9ee9000a2b,11063542,11064044,11064492,11064993,502,448,950,1,0,0,1,0a696bb88079c677,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,576,2,4,5,3,D,f69f23ba09cde88e,11063593,11063688,11063775,11065041,95,87,182,1,0,0,1,18dbe4f7ac21f0c0,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,577,2,4,6,0,A,b2e11e0c8ebc3d22,11065064,11065950,11066038,11066132,886,88,974,1,0,0,1,f2fbf881d1ea2dcc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,578,2,4,6,1,B,cdc70139c568afc7,11065117,11065568,11065655,11066180,451,87,538,1,0,0,1,453502cc1b5420f0,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,579,2,4,6,2,C,ecc1c842d057f9e8,11065169,11065748,11065849,11066227,579,101,680,1,0,0,1,4fe848fee8a9c58b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,580,2,4,6,3,D,87a7ab7007046c8d,11065236,11065345,11065466,11066274,109,121,230,1,0,0,1,9417ce5956c80a39,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,581,2,4,7,0,A,81df33d4a1d15563,11066297,11066932,11067029,11067411,635,97,732,1,0,0,1,74a415c2fc27117b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,582,2,4,7,1,B,decf88efc29f33c6,11066341,11066642,11066715,11067449,301,73,374,1,0,0,1,7dc1cb2465656a62,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,583,2,4,7,2,C,bbbfde0ae36d1229,11066379,11066788,11066860,11067485,409,72,481,1,0,0,1,9db0fcb96e1f8873,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,584,2,4,7,3,D,98b03326043af08c,11066417,11066494,11066567,11067521,77,73,150,1,0,0,1,5485fe34288d86e6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,585,2,4,8,0,A,c8cdf7dd4d8f2fac,11067537,11068206,11068295,11068368,669,89,758,1,0,0,1,77d19b55d94836dc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,586,2,4,8,1,B,ebdda2c22cc15149,11067579,11067898,11067973,11068403,319,75,394,1,0,0,1,60adb2cedbb46195,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,587,2,4,8,2,C,8eed4da70bf372e6,11067619,11068049,11068123,11068437,430,74,504,1,0,0,1,b1e6499d1cbc9fba,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,588,2,4,8,3,D,b1fcf88beb259483,11067658,11067740,11067821,11068544,82,81,163,1,0,0,1,1030d2606fe23608,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,589,2,4,9,0,A,97cc0da560a447ed,11068602,11069303,11069374,11069445,701,71,772,1,0,0,1,2433ecee40ff59ea,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,590,2,4,9,1,B,fce62a7829f7d548,11068653,11069011,11069085,11069479,358,74,432,1,0,0,1,e220a90479a1f0e5,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,591,2,4,9,2,C,ddeb636f1f088b27,11068692,11069159,11069232,11069512,467,73,540,1,0,0,1,f3e1de764d64f5b7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,592,2,4,9,3,D,c3058041e85c1882,11068730,11068822,11068924,11069545,92,102,194,1,0,0,1,8ed55aeed57e6b8f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,593,2,4,10,0,A,e6ca236d73b9602e,11069561,11070225,11070296,11070366,664,71,735,1,0,0,1,3534d91b4577ba38,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,594,2,4,10,1,B,89d9ce5252eb81cb,11069600,11069929,11070003,11070400,329,74,403,1,0,0,1,8565623a7c6194c0,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,595,2,4,10,2,C,b0fe5d1306607ae4,11069637,11070084,11070155,11070433,447,71,518,1,0,0,1,70e20d6e1d0a8c2e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,596,2,4,10,3,D,d40e07f7e5929c81,11069675,11069758,11069830,11070467,83,72,155,1,0,0,1,029f309fc2e922e9,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,597,2,4,11,0,A,b5c8393586ce786f,11070482,11071114,11071189,11071263,632,75,707,1,0,0,1,a63398ec1b743aa1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,598,2,4,11,1,B,9ae25608502205ca,11070521,11070812,11070882,11071299,291,70,361,1,0,0,1,cdaa75dd4ffc5fc8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,599,2,4,11,2,C,fffc72db19759325,11070558,11070952,11071023,11071335,394,71,465,1,0,0,1,c31953dc01b40928,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,600,2,4,11,3,D,e5168fade2c92080,11070596,11070669,11070740,11071371,73,71,144,1,0,0,1,ffc5bb457c0624fc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,601,2,4,12,0,A,8cd5a0bd013acea8,11071388,11072145,11072219,11072291,757,74,831,1,0,0,1,ca9414f3e8cf1df2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,602,2,4,12,1,B,a7bb83ea37e7414d,11071432,11071848,11071922,11072325,416,74,490,1,0,0,1,5f44936c9ac46491,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,603,2,4,12,2,C,d2f4f686bf9f11e2,11071473,11071996,11072069,11072358,523,73,596,1,0,0,1,b0dd49d7e53c5343,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,604,2,4,12,3,D,eddad9b3f64b8487,11071569,11071674,11071757,11072391,105,83,188,1,0,0,1,a8c20732b7fb44ed,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,605,2,4,13,0,A,dbd3b685144fe6e9,11072407,11073052,11073123,11073195,645,71,716,1,0,0,1,856de3fa1ae97cfd,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,606,2,4,13,1,B,b8c40ba0351dc54c,11072446,11072743,11072813,11073229,297,70,367,1,0,0,1,06f0ab38a282d9fb,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,607,2,4,13,2,C,a1f30c4ed2b42a23,11072484,11072884,11072976,11073261,400,92,492,1,0,0,1,cdf67873e3504635,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,608,2,4,13,3,D,fee36169f3820886,11072521,11072596,11072670,11073294,75,74,149,1,0,0,1,4b148e93420ba670,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,609,2,4,14,0,A,aad1cc4d2764ff2a,11073310,11073920,11073991,11074058,610,71,681,1,0,0,1,3031eba4ed030385,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,610,2,4,14,1,B,c5b7af7a5e1171cf,11073348,11073641,11073711,11074092,293,70,363,1,0,0,1,777b36e0208a076c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,611,2,4,14,2,C,f50605f2ba0c19e0,11073386,11073781,11073851,11074126,395,70,465,1,0,0,1,0470c56d280ff5ee,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,612,2,4,14,3,D,8febe91ff0b88c85,11073424,11073497,11073568,11074160,73,71,144,1,0,0,1,9acefa1025cb9987,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,613,2,4,15,0,A,f9cfe2153a7a176b,11074175,11074967,11075063,11075151,792,96,888,1,0,0,1,b4eca2eb6d0e5eed,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,614,2,4,15,1,B,d6c037305b47f5ce,11074213,11074522,11074601,11075292,309,79,388,1,0,0,1,46f0b1b374eea3ed,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,615,2,4,15,2,C,c4041bbacd213221,11074250,11074714,11074798,11075327,464,84,548,1,0,0,1,4ac1fac0d7542f8e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,616,2,4,15,3,D,a0f470d5edef1084,11074287,11074362,11074435,11075361,75,73,148,1,0,0,1,d041a329acb844ef,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,503,2,1,0,0,A,ab55c039885f3723,11151214,11151358,11151455,11151555,144,97,241,1,0,0,1,c15a6879a3be4250,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,504,2,1,1,0,B,fb52717a80396903,11151594,11151700,11151787,11151880,106,87,193,1,0,0,1,37fe1eb57aafae60,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,505,2,1,2,0,C,cb4f22bb78139ae3,11151902,11151998,11152083,11152171,96,85,181,1,0,0,1,bec9cafa4c0d64de,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,506,2,1,3,0,D,9b4bd3fc6fedccc3,11152192,11152286,11152370,11152478,94,84,178,1,0,0,1,59edb536be0e64ab,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,507,2,1,4,0,A,e74e1759d4b39827,11152500,11152592,11152690,11152893,92,98,190,1,0,0,1,9378e1cb43daf098,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,508,2,1,5,0,B,b74ac89acc8dca07,11152948,11153162,11153257,11153354,214,95,309,1,0,0,1,5a48b2bc1f8b3b84,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,509,2,1,6,0,C,874779dbc467fbe7,11153377,11153549,11153643,11153743,172,94,266,1,0,0,1,3f0a3abf14091a2e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,510,2,1,7,0,D,d7442b1cbc422dc7,11153766,11153876,11153963,11154054,110,87,197,1,0,0,1,2a3ac876a8a1ebf5,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,511,2,1,8,0,A,a3466e7a2107f92b,11154076,11154189,11154275,11154362,113,86,199,1,0,0,1,34d9a2fc8f4c2ca4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,512,2,1,9,0,B,f3431fbb18e22b0b,11154384,11154567,11154670,11154844,183,103,286,1,0,0,1,833d0d12bc513356,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,513,2,1,10,0,C,c33fd0fc10bc5ceb,11154870,11154977,11155070,11155164,107,93,200,1,0,0,1,8508d17a7a2dea1f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,514,2,1,11,0,D,933c823d08968ecb,11155187,11155281,11155369,11155459,94,88,182,1,0,0,1,a6f71fc462c0049f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,515,2,1,12,0,A,df3ec59a6d5c5a2f,11155481,11155572,11155657,11155744,91,85,176,1,0,0,1,fe3b0c5522cebce9,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,516,2,1,13,0,B,af3b76db65368c0f,11155766,11155858,11155990,11156165,92,132,224,1,0,0,1,8e754492d20a30b6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,517,2,1,14,0,C,ff38281c5d10bdef,11156188,11156287,11156380,11156471,99,93,192,1,0,0,1,24f97a0ef0aea413,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,518,2,1,15,0,D,cf34d95d54eaefcf,11156493,11156586,11156792,11156885,93,206,299,1,0,0,1,f79ac56fac550892,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,520,2,2,0,0,A,b75ec48650217800,11175419,11176473,11176574,11176709,1054,101,1155,1,0,0,1,5a76ed43b62801a0,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,521,2,2,0,1,B,d244a7b386cdeaa5,11175495,11176210,11176337,11176757,715,127,842,1,0,0,1,98e95128c51151e0,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,522,2,2,1,0,C,c452686079152483,11176780,11176954,11177251,11177600,174,297,471,1,0,0,1,bb0e347097c3b32f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,523,2,2,1,1,D,a142bd7b99e302e6,11176835,11177381,11177492,11177650,546,111,657,1,0,0,1,642a9b5e3acda2f3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,524,2,2,2,0,A,d55af016764ba882,11177672,11178195,11178284,11178381,523,89,612,1,0,0,1,a002a6da4bb80647,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,525,2,2,2,1,B,f040d343acf81b27,11177725,11177915,11178062,11178431,190,147,337,1,0,0,1,2b23498bee7ed15d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,526,2,2,3,0,C,e66377cc73822c81,11178455,11178913,11178999,11179093,458,86,544,1,0,0,1,d848fdf423e28356,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,527,2,2,3,1,D,c353cce794500ae4,11178548,11178704,11178800,11179141,156,96,252,1,0,0,1,6bce30da133c848d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,528,2,2,4,0,A,f3571ba69c75d904,11179164,11179489,11179572,11179657,325,83,408,1,0,0,1,57baa3c12cb3f439,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,529,2,2,4,1,B,9666c68b7ba7faa1,11179215,11179315,11179400,11179703,100,85,185,1,0,0,1,ab8fc2128dfb6d92,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,530,2,2,5,0,C,804abf80c5698587,11179724,11180096,11180179,11180268,372,83,455,1,0,0,1,52b0265638352314,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,531,2,2,5,1,D,e564dc538ebd12e2,11179797,11179895,11180001,11180314,98,106,204,1,0,0,1,edbc4b206617a5cc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,532,2,2,6,0,A,91534736c2a00986,11180335,11180647,11180730,11180815,312,83,395,1,0,0,1,a98df6ee6d23c556,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,533,2,2,6,1,B,b462f21ba1d22b23,11180386,11180477,11180560,11180861,91,83,174,1,0,0,1,48230148a5e2c59a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,534,2,2,7,0,C,a25bceecbfd68d85,11180883,11181193,11181276,11181366,310,83,393,1,0,0,1,f230d1937422a212,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,535,2,2,7,1,D,8775ebbf892a1ae0,11180933,11181023,11181106,11181412,90,83,173,1,0,0,1,739290a7cd31c820,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,536,2,2,8,0,A,af4f72c6e8ca3a08,11181434,11181892,11182013,11182110,458,121,579,1,0,0,1,269797bbfc3564a6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,537,2,2,8,1,B,ca3555f41f76acad,11181550,11181697,11181793,11182156,147,96,243,1,0,0,1,fe54aad27d7a9b2c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,538,2,2,9,0,C,bc4316a111bde68b,11182177,11182497,11182580,11182666,320,83,403,1,0,0,1,bc88ee6cea81f8b3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,539,2,2,9,1,D,99336bbc328bc4ee,11182228,11182324,11182411,11182711,96,87,183,1,0,0,1,ab11bbc59c85be3b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,540,2,2,10,0,A,cd4b9e570ef46a8a,11182732,11183050,11183133,11183219,318,83,401,1,0,0,1,9997dabeabf89825,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,541,2,2,10,1,B,e831818445a0dd2f,11182782,11182873,11182964,11183264,91,91,182,1,0,0,1,0f52e48a675fbc2b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,542,2,2,11,0,C,de54260d0c2aee89,11183286,11183636,11183719,11183807,350,83,433,1,0,0,1,cd038e74289e226e,measured
